FoodID,FoodCode,FoodGroupID,FoodSourceID,FoodDescription,FoodDescriptionF,FoodDateOfEntry,FoodDateOfPublication,CountryCode,ScientificName,ImageURL
4528,4528,12,23,Flaxseed,"Graines, lin, enti�res et moulues",1990-01-01,,12220,Linum usitatissimum,https://media.istockphoto.com/id/906097194/photo/flax-seeds.jpg?s=612x612&w=0&k=20&c=DWZNmYq3vYqHeSnB0hi4-sz71ow2AoPU7d8vbgd7x4Q=
4530,4530,20,26,High gluten wheat flour,"Grains c�r�aliers, farine de bl�, blanche, teneur �lev�e en gluten",1996-01-01,,,,https://img.freepik.com/premium-photo/wheat-flour-wheat-bars-white-background_320146-63.jpg
4723,4723,2,0,Rosemary,"�pices, romarin, frais",2000-12-13,1997-04-01,2063,Rosmarinus officinalis,https://img.freepik.com/premium-photo/rosemary-isolated-white-background_146377-2009.jpg
4724,4724,2,0,Peppermint,"Menthe poivr�e, fra�che",2000-12-13,1997-04-01,2064,Mentha X piperita nothossp. peperita,https://t4.ftcdn.net/jpg/04/09/24/47/360_F_409244797_jbNV35Z8YJK6whNl4vmL6fgQ8MRyYKY7.jpg
4725,4725,2,0,Spearmint,"�pices, menthe verte, fra�che",2000-12-13,1997-04-01,2065,Mentha spicata,https://img.freepik.com/premium-photo/mint-leaves-isolated-white-background_33736-2668.jpg
4726,4726,2,0,Dried spearmint,"�pices, menthe verte, d�shydrat�e",2000-12-13,1997-04-01,2066,,https://media.istockphoto.com/id/1572587529/photo/fresh-mint-leaf-with-pile-of-dried-mint-isolated-on-a-white-background-herbal-tea.jpg?s=612x612&w=0&k=20&c=s4Dl1WhR3kxVLXgNTJxjK1aNNxUiKeMyQdBVQfxPK6w=
4727,4727,6,0,Plum sauce,"Sauce, prunes, pr�te-�-servir",2000-12-13,1997-04-01,6151,,https://previews.123rf.com/images/lessimol/lessimol1508/lessimol150800013/44273424-plum-sauce-on-white-background.jpg
4728,4728,6,0,Fish stock,"Soupe, bouillon, poisson, faite maison",2000-12-13,1997-04-01,6174,,https://img.freepik.com/premium-photo/fish-sauce-bottle-isolated-white-background_66899-1518.jpg?w=360
4729,4729,6,0,Hoisin sauce,"Sauce, hoisin, pr�te-�-servir",2000-12-13,1997-04-01,6175,,https://img.freepik.com/premium-photo/hoisin-sauce-isolated-white-background_641503-306834.jpg
4730,4730,6,0,Oyster sauce,"Sauce, hu�tres, pr�te-�-servir",2000-12-13,1997-04-01,6176,,https://img.freepik.com/premium-photo/hoisin-sauce-isolated-white-background_641503-306834.jpg
4731,4731,6,0,Fish sauce,"Sauce, poisson, pr�te-�-servir",2000-12-13,1997-04-01,6179,,https://img.freepik.com/premium-photo/fish-sauce-bottle-isolated-white-background_66899-1518.jpg?w=360
4734,4734,6,0,Cheese sauce,"Sauce, fromage, pr�te-�-sevir",2000-12-13,1997-04-01,6930,,https://media.istockphoto.com/id/1066948240/photo/one-bowl-with-tasty-cheese-sauce-on-white-background.jpg?s=612x612&w=0&k=20&c=TGQo95vdaj3Kmtg6rFAzPZgNVSqCd4rDXC7uo8VK3I4=
4735,4735,6,0,Marinara sauce,"Sauce, p�tes, spaghetti ou marinara, pr�te-�-servir",2000-12-13,1997-04-01,6931,,https://media.istockphoto.com/id/1388216367/photo/ajvar-in-a-white-ceramic-bowl-from-above.jpg?s=612x612&w=0&k=20&c=SOk4DcSy1j1aRELAj31wqHkilDxD_swrymtcPusYQJI=
4736,4736,11,0,Canned crushed tomato,"Tomate, broy�e, conserve",2000-12-13,1997-04-01,11693,,https://media.istockphoto.com/id/182699463/photo/crushed-tomatoes.jpg?s=612x612&w=0&k=20&c=KU1r2mYSc7IlBkfbks17ZsTsFq0iFzK82UhZ6aWOQTg=
4829,4829,19,0,Halavah,"Bonbons, halavah (halvah), nature",2000-12-13,1997-04-01,19117,,https://i.ebayimg.com/images/g/tKgAAOSwcJxhs2nc/s-l1200.jpg
4832,4832,19,0,M&M's mini milk chocolate,"Bonbons, M&M's, petits chocolats au lait",2000-12-13,1997-04-01,19157,,https://media.istockphoto.com/id/458135731/photo/unwrapped-m-amp-ms-milk-chocolate-candies.jpg?s=612x612&w=0&k=20&c=qpYOzgrXywTL8x9J_FXydMTX5bnkaNdBtY4fVwPLzRk=
4843,4843,7,0,Honey glazed chicken breast,"Charcuterie, poulet, poitrine (glac� au miel)",2000-12-20,1997-06-01,7209,,https://chickenairfryerrecipes.com/wp-content/uploads/2022/12/air-fryer-honey-glazed-chicken-7-683x1024.jpg
4845,4845,9,0,Canned mangosteen,"Mangoustan,  conserve, sirop",2000-12-20,1997-06-01,9177,Garcinia mangostana,https://t4.ftcdn.net/jpg/15/74/46/97/360_F_1574469703_xb87AferWeE3oybOuDqbJbml3zsOL1g1.jpg
4846,4846,9,0,Canned jackfruit,"Jaquier,  conserve, sirop",2000-12-20,1997-06-01,9420,Artocarpus heterophyllus,https://vhost-ln-s03-cdn.hcwebsite.com/00621f7512e2fbdc472297bcab14c584/data/thumb/res/en/20220712/2_af228d7a.jpg_20220712161156_1100x1160.jpeg?v=2OTgPArI
4847,4847,9,0,Durian,"Durion, cru ou congel�",2000-12-20,1997-06-01,9422,Durio zibethinus,https://img.freepik.com/premium-photo/durian-fruit-with-cut-half-leaves-isolated-white-surface_252965-916.jpg
4850,4850,11,0,Arrowroot,"Arrowroot, cru",2000-12-20,1997-06-01,11697,Maranta arundinacea,https://media.istockphoto.com/id/2020396859/photo/pile-of-organic-arrowroot-rhizomes-isolated.jpg?s=612x612&w=0&k=20&c=O57n32alFetmETp-Hk_2JmS2x6-rLOF73nLBJjJ54ns=
4853,4853,11,0,Lemon grass,"Citronelle (lemon-grass), crue",2000-12-20,1997-06-01,11972,Collinsonia canadensis,https://img.freepik.com/premium-photo/fresh-lemongrass-white-background_147493-1468.jpg
4854,4854,11,0,Broadbeans,"Gourganes (f�ves des marais, fava), cosses, crues",2000-12-20,1997-06-01,11973,Vica faba,https://img.freepik.com/premium-photo/broad-beans-white-background-studio-shots_151137-2207.jpg
4855,4855,11,0,Grape leaves,"Raisin, feuilles (feuilles de vigne), crues",2000-12-20,1997-06-01,11974,Vitis vinifera,https://media.istockphoto.com/id/522121936/photo/grape-leaves-isolated-on-white-collection.jpg?s=612x612&w=0&k=20&c=2rEz3kwEvQE_0tQCafx-FO6Nb47X_QiaxyKcuK1d7T0=
4857,4857,11,0,Banana pepper,"Piment, banane, cru",2000-12-20,1997-06-01,11976,,https://t3.ftcdn.net/jpg/02/23/18/04/360_F_223180411_iPyKeljLx9AC0bkl2uosoredYAedInoq.jpg
4858,4858,11,0,Serrano pepper,"Piment, serrano, cru",2000-12-20,1997-06-01,11977,capsicum anuum,https://media.istockphoto.com/id/172127793/photo/serrano-chile-pepper.jpg?s=612x612&w=0&k=20&c=u6qHDDbLUpxIAW28JxX5HCx2wE3hla2uRBwno9NiDkY=
4859,4859,11,0,Ancho pepper,"Piment, ancho, d�shydrat�",2000-12-20,1997-06-01,11978,,https://media.istockphoto.com/id/1975881182/photo/ancho-dried-chili-red-chili-dried-pepper-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=99gSclE4qI6Uzg_jWH-Hs-JhiSvlj-oLaR4C0XpgHEQ=
4860,4860,11,0,Jalapeno,"Piment, jalapeno, cru",2000-12-20,1997-06-01,11979,,https://media.istockphoto.com/id/495655879/photo/group-of-jalapeno-peppers-over-white.jpg?s=612x612&w=0&k=20&c=EzTZVDfzoQQjwAKeFDhaRY2TzqN6yyW6F_PKhlDjJBY=
4861,4861,11,0,Canned green chili pepper,"Piment, chili, vert, conserve",2000-12-20,1997-06-01,11980,,https://t4.ftcdn.net/jpg/03/85/12/89/360_F_385128932_ARM5KBkajk1Ux5N0ipcIUJZlmfdozEmz.jpg
4862,4862,11,0,Hungarian pepper,"Piment, hongrois, cru",2000-12-20,1997-06-01,11981,,https://www.wellingtonfresh.com/cdn/shop/products/Whitepeppers_cace0cb6-e0d1-4d21-864f-2c7985afbd00.jpg?v=1664794101
4863,4863,11,0,Dried pasilla pepper,"Piment, pasilla, d�shydrat�",2000-12-20,1997-06-01,11982,,https://shoptoronto.eataly.ca/cdn/shop/products/pasilla.jpg?v=1630353183
4864,4864,11,0,Epazote,"Anserine, crue",2000-12-20,1997-06-01,11984,Chenopodium ambrosiodes,https://media.istockphoto.com/id/855369848/photo/bunch-of-fresh-epazote.jpg?s=612x612&w=0&k=20&c=2gXhGFTNA5-sTlg-yZx2uiEgju9VowJma7l7D8KBsrc=
4865,4865,11,28,Fireweed,"Vergerette du Canada, autochtone, feuilles, crues",2000-12-20,1997-06-01,11985,Epilobium angustifolium,https://thumbs.dreamstime.com/b/fireweed-leaves-closeup-three-fresh-green-lance-shaped-willow-like-epilobium-angustifolium-plant-isolated-white-35032590.jpg
4866,4866,11,0,Oyster mushroom,"Champignon, pleurote, cru",2000-12-20,1997-06-01,11987,pleurotus ostreatus,https://media.istockphoto.com/id/503491608/photo/oyster-mushroom.jpg?s=612x612&w=0&k=20&c=crzrtZ94HU9qRyjWcrLM6EFgb_5Jix74dnZzJRHm5A4=
4867,4867,11,0,Canned mushroom,"Champignon, paille de riz, conserve, �goutt�",2000-12-20,1997-06-01,11989,,https://media.istockphoto.com/id/1248524577/photo/flat-lay-view-at-opened-tin-can-with-button-mushrooms-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=V9rR79ON-jzOzGegBLI1nqH_nwFthlaZ6VcKoZaks_I=
4868,4868,11,0,Wasabi root,"Wasabi, racine, (raifort japonais), crue",2000-12-20,1997-06-01,11990,Wasabia japonica,https://media.istockphoto.com/id/120700777/photo/close-up-of-wasabi-on-white-background.jpg?s=612x612&w=0&k=20&c=EZckIOHMXMEGprNY1ha6EITqrZ6tT_zo8DkZSAgN2Y0=
4870,4870,16,0,Hummus,"Hoummos (hommos, hummus), commercial",2000-12-20,1997-06-01,16158,,https://media.istockphoto.com/id/531469708/photo/hummus-on-white-background.jpg?s=612x612&w=0&k=20&c=7pZFXg9GruuQfumDjxEUWX17NzHquPePRdIl9rQFsGU=
4872,4872,20,0,Barley flour,"Grains c�r�aliers, farine ou semoule d'orge",2000-12-20,1997-06-01,20130,,https://www.westpointnaturals.com/wp-content/uploads/2018/02/Organic-Barley-Flour.jpg
4873,4873,20,0,Malt flour,"Grains c�r�aliers, farine d'orge, malt",2000-12-20,1997-06-01,20131,,https://mega-vrac.com/cdn/shop/products/31501P.jpg?v=1586056479
4878,4878,9,0,Canned rambutan,"Ramboutan / litchi chevelu,  conserve, sirop",2000-12-20,1997-06-01,9301,Nephelium lappaceum,"https://static.wixstatic.com/media/2dbbfd_ef275bd3acb94e6bb36c2ccef1fc4e7a~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/2dbbfd_ef275bd3acb94e6bb36c2ccef1fc4e7a~mv2.jpg"
4879,4879,9,0,Prune puree,"Pruneau, pur�e",2000-12-20,1997-06-01,9423,,https://www.healthylittlefoodies.com/wp-content/uploads/2023/03/prune-puree-white-bowl.jpg
4881,4881,11,0,Chrysanthemum leaves,"Chrysantheme, feuilles, crues",2000-12-20,1997-06-01,11698,Chrysanthemum coronarium,https://specialtyproduce.com/sppics/6765.png
4884,4884,11,0,Dried cloud ears,"Champignon, Cloud ears, d�shydrat�s",2000-12-20,1997-06-01,11988,,https://media.istockphoto.com/id/111922388/photo/dried-cloud-ear-fungus.jpg?s=612x612&w=0&k=20&c=YDF4GT--oAkXO5NHdIsFDKoO2yb4VUD1WJ4DDFskQbg=
4885,4885,11,0,Yautia,"Yautia (tannier, chou des Caraibes), cru",2000-12-20,1997-06-01,11991,Xanthosoma sagittifolium,https://media.istockphoto.com/id/1322320957/photo/taro-root-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=U8opKoNhqo9KYyK1p5GyDavKWiJ0-xAx3_4rMWC41hY=
4886,4886,16,0,Chickpea flour,"Pois chiches, farine (Besan)",2000-12-20,1997-06-01,16157,,https://media.istockphoto.com/id/181099214/photo/gram-flour.jpg?s=612x612&w=0&k=20&c=H-sqmOyjOFjEqCArggoMWLeLg4SK8SV0kx3e2LoIvoY=
4887,4887,25,0,Rice Krispies Squares,"Grignotises, RICE KRISPIES SQUARES",2000-12-20,1997-06-01,19438,,https://cdnimg.webstaurantstore.com/images/products/large/690150/2377036.jpg
4888,4888,20,0,Rice noodles,"P�tes, nouilles de riz, s�ches",2000-12-20,1997-06-01,20133,,https://media.istockphoto.com/id/466682254/photo/stack-of-rice-noodles-on-a-white-background.jpg?s=612x612&w=0&k=20&c=5SXXmQNwsGMgm_LDhdDMp5jtyuHaRoeG2peWyCyYxB8=
4890,4890,2,0,Canned capers,"C�pres, conserve",2000-12-22,1999-02-01,2054,Capparis spinosa,https://img.freepik.com/premium-photo/capers-isolated-white-background-pickled-capers-canned-capers_157837-5345.jpg
4891,4891,2,0,Horseradish,"Raifort, pr�par�",2000-12-22,1999-02-01,2055,,https://img.freepik.com/premium-photo/horseradish-with-grated-root-closeup-white-background_980000-1717.jpg
4903,4903,6,30,Oodles of noodles oriental flavoured ramen,"Soupe, NISSIN, OODLES OF NOODLES TOP RAMEN, nouilles ramen, saveur orientale, s�ches",2000-12-22,1999-02-01,,,https://thumbs.dreamstime.com/b/wooden-bowl-instant-noodles-isolated-white-background-vegetables-herbs-clipping-path-175594751.jpg
4904,4904,6,30,Oodles of noodles chicken flavoured ramen,"Soupe, NISSIN, CUP NOODLES, nouilles ramen, saveur de poulet, s�ches",2000-12-22,1999-02-01,,,https://thumbs.dreamstime.com/b/wooden-bowl-instant-noodles-isolated-white-background-vegetables-herbs-clipping-path-175594751.jpg
4905,4905,6,0,Alfredo sauce,"Sauce, Alfredo, d�shydrat�e",2000-12-22,1999-02-01,6960,,https://assets.shop.loblaws.ca/products/20325609003/b2/en/front/20325609003_front_a06_@2.png
4906,4906,11,0,Fiddlehead greens,"Crosses de foug�res (t�tes de violon), crues",2000-12-22,1999-02-01,11995,Matteuccia struthioreris,https://media.istockphoto.com/id/121369818/photo/multiple-green-fiddlehead-soiled-on-a-white-background.jpg?s=612x612&w=0&k=20&c=xsmBARuOPRzAI-yM4wNsY7JjB7YwQDm9-P9791OOjRw=
4908,4908,14,0,Iced tea lemon-flavour,"Th� glac�, saveur de citron, pr�t-�-boire",2000-12-22,1999-02-01,14137,,https://media.istockphoto.com/id/499363031/photo/ice-tea.jpg?s=612x612&w=0&k=20&c=9vXitnJ_dDMsx3rqUZ3MBJOscQu39NRyLrJM1-mDf90=
4910,4910,16,0,Soft silken tofu,"Tofu, soyeux, mou",2000-12-22,1999-02-01,16161,,https://media.istockphoto.com/id/1263162212/photo/piece-of-fresh-silk-tofu-in-a-white-bowl.jpg?s=612x612&w=0&k=20&c=ZC4h-jp6Wi74pZKdxvlhkQSgA_TzcUVtRpn6GyXV19U=
4911,4911,16,0,Firm silken tofu,"Tofu, soyeux, ferme",2000-12-22,1999-02-01,16162,,https://media.istockphoto.com/id/1263162212/photo/piece-of-fresh-silk-tofu-in-a-white-bowl.jpg?s=612x612&w=0&k=20&c=ZC4h-jp6Wi74pZKdxvlhkQSgA_TzcUVtRpn6GyXV19U=
4912,4912,16,0,Extra firm silken tofu,"Tofu, soyeux, extra ferme",2000-12-22,1999-02-01,16163,,https://media.istockphoto.com/id/1263162212/photo/piece-of-fresh-silk-tofu-in-a-white-bowl.jpg?s=612x612&w=0&k=20&c=ZC4h-jp6Wi74pZKdxvlhkQSgA_TzcUVtRpn6GyXV19U=
4973,4973,11,0,Portabella mushroom,"Champignon, portobella (portobello), cru",2000-12-28,2000-02-01,11265,,https://t3.ftcdn.net/jpg/02/68/96/62/360_F_268966207_WcP9KiFCs9reohL0bF530aX34UJ2jJG5.jpg
4974,4974,11,0,Brown mushroom,"Champignon, bruns, italien (crimini), cru",2000-12-28,2000-02-01,11266,Agaricus bisporus,https://img.freepik.com/premium-photo/group-brown-cap-boletus-edulis-isolated-white-background-edible-mushrooms-kitchen-nobody_358642-1755.jpg
4988,4988,17,0,Bison top soiloin,"Gibier, viande de, bison, haut de surlonge, maigre, cru",2000-12-28,2000-02-01,17267,Bison bison,https://www.shutterstock.com/image-photo/raw-beef-cubedice-meat-isolated-600nw-2273600353.jpg
4989,4989,17,0,Bison rib eye,"Gibier, viande de, bison, faux-filet, maigre, cru",2000-12-28,2000-02-01,17268,Bison bison,https://www.shutterstock.com/image-photo/raw-beef-cubedice-meat-isolated-600nw-2273600353.jpg
4993,4993,17,0,Bison shoulder,"Gibier, viande de, bison, �paule, maigre, cru",2000-12-28,2000-02-01,17269,Bison bison,https://www.shutterstock.com/image-photo/raw-beef-cubedice-meat-isolated-600nw-2273600353.jpg
4996,4996,13,1,Extra lean ground beef,"Boeuf, hach�, extra maigre, cru",2001-03-07,1999-03-01,23562,,https://thumbs.dreamstime.com/b/ground-beef-photo-fresh-white-background-33020929.jpg
5001,5001,6,30,Nacho cheese sauce,"Sauce, sauce au fromage pour nacho, pr�te-�-servir",2001-03-16,1997-04-17,,,https://media.istockphoto.com/id/1066948240/photo/one-bowl-with-tasty-cheese-sauce-on-white-background.jpg?s=612x612&w=0&k=20&c=TGQo95vdaj3Kmtg6rFAzPZgNVSqCd4rDXC7uo8VK3I4=
5002,5002,7,38,Turkey breast,"Charcuterie, poitrine de dinde, cuite, sans gras, tranch�e",2001-03-16,1997-06-01,7239,,https://img.freepik.com/premium-photo/isolated-raw-turkey-breast-white-background_177613-5048.jpg
5067,5067,8,26,Chex,"C�r�ale, pr�te-�-manger, Chex: miel et noix, General Mills",2001-05-07,,,,https://mojo.generalmills.com/api/public/content/vnd6hNFZKU6cwb1UcVXH_g_gmi_hi_res_jpeg.jpeg?v=28dd58e8&t=bc0cec1fd4bc4c35b967df95af8c1fcc
5069,5069,8,38,Nesquik,"C�r�ale, pr�te-�-manger, Nesquik, General Mills",2001-05-07,2011-02-17,,,https://media.istockphoto.com/id/458312457/photo/nesquik.jpg?s=612x612&w=0&k=20&c=eWg1PZeDESmeGc3J1TTRrNDF4CQghRSB1McjxnMzSTk=
5114,5114,8,38,Kashi honey puffed,"C�r�ale, pr�te-�-manger, Kashi: souffl�e au miel, Kashi",2001-05-07,2011-02-17,,,https://i5.walmartimages.com/asr/d93001cb-c575-4db8-943b-29026fc4c118.1ed20fefb10607f9e0580793049562a0.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF
5124,5124,8,38,Kashi high fibre flakes and granola,"C�r�ale, pr�te-�-manger, Kashi: �lev�e en fibre et granola, Kashi",2001-05-07,2011-02-17,,,https://i5.walmartimages.com/asr/d93001cb-c575-4db8-943b-29026fc4c118.1ed20fefb10607f9e0580793049562a0.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF
5132,5132,8,26,Morning Crisp strawberry,"C�r�ale, pr�te-�-manger, Morning Crisp: fraises, Jordans",2001-05-08,,,,"https://m.media-amazon.com/images/I/71xquzVwJSL._UF1000,1000_QL80_.jpg"
5133,5133,8,26,Morning Crisp chocolate,"C�r�ale, pr�te-�-manger, Morning Crisp: chocolat, Jordans",2001-05-08,,,,https://caffeinecam.com/cdn/shop/files/Jordans_Morning_Crisp_Dk_Choco_400g_front__76296.1685118131.1280.1280.jpg?v=1689688938
5134,5134,8,26,Morning Crisp four nut,"C�r�ale, pr�te-�-manger, Morning Crisp: quatre noix, Jordans",2001-05-08,,,,https://assets.shop.loblaws.ca/products/21522281/b1/en/front/21522281_front_a01_@2.png
5135,5135,8,26,Muesli organic,"C�r�ale, pr�te-�-manger, Muesli: biologique, Jordans",2001-05-08,,,,https://yupik.com/media/catalog/product/cache/1054d410dd263de80a96454b0af163a2/3/2/32021P_Top_Organic-muesli-cereal_1.jpg
5136,5136,8,26,Muesli supreme,"C�r�ale, pr�te-�-manger, muesli: supr�me, Jordans",2001-05-08,,,,https://yupik.com/media/catalog/product/cache/1054d410dd263de80a96454b0af163a2/3/2/32021P_Top_Organic-muesli-cereal_1.jpg
5137,5137,8,26,Shredded Wheat honey nut,"C�r�ale, pr�te-�-manger, Shredded Wheat: miel et noix, Post",2001-05-08,,,,https://media.istockphoto.com/id/175505458/photo/shredded-wheat-isolated-on-a-white-background.jpg?s=612x612&w=0&k=20&c=oPPVtcvd-YNJ76KYEz5oUZ2bgtHmvl2sbDwznV50cuw=
5139,5139,8,38,Selects cranberry almond crunch,"C�r�ale, pr�te-�-manger, Selects, Cranberry Almond Crunch, Post",2001-05-08,2011-02-17,,,"https://bfasset.costco-static.com/U447IH35/as/9kj429jzh52zpcff7qhttn/262282-894__1?auto=webp&amp;format=jpg&width=600&height=600&fit=bounds&canvas=600,600"
5144,5144,8,26,Apple Cinnamon Hoops,"C�r�ale, pr�te-�-manger, 'O' pommes cannelles, Barbara's Bakery",2001-05-09,,,,https://i5.walmartimages.com/asr/9ae96f8b-0777-4f1e-9042-7392804fbb2e.7975be62cb40293c4d125fb555d1a145.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF
5145,5145,8,26,Puffins cinnamon,"C�r�ale, pr�te-�-manger, Puffins: cannelle, Barbara's Bakery",2001-05-09,,,,https://avril.ca/media/catalog/product/cache/ad8b0a6da07388e24ee5e7ae6013036d/5/5/55399-cereales-puffins-a-la-cannelle-283gr_800x800.jpg
5148,5148,8,26,Hole n' Oats honey nut,"C�r�ale, pr�te-�-manger, avoine en O miel et noix, Barbara's Bakery",2001-05-09,,,,https://t4.ftcdn.net/jpg/02/07/41/01/360_F_207410143_bog2pJgmvEcrQBmiBkU4YSQG7eGhdiM4.jpg
5153,5153,8,26,PC Corn Dunks,"C�r�ale, pr�te-�-manger, Dribble-O-Ma�s, Choix du Pr�sident",2001-05-09,,,,https://media.istockphoto.com/id/133939404/photo/pile-of-cornflakes.jpg?s=612x612&w=0&k=20&c=C9Lu4qrOnnatGqoYZZeCPo5ydvaTnTbS4qlJtOZ_Flk=
5161,5161,8,26,PC Frosted Flakes,"C�r�ale, pr�te-�-manger, flocons givr�s l�g�rement grill�s, Choix du Pr�sident",2001-05-10,,,,https://media.istockphoto.com/id/1316733994/photo/pile-of-sugar-coated-cornflakes-closeup-on-white.jpg?s=612x612&w=0&k=20&c=ECjFSNa9Yiap7vTmjTWEWETYfmF5j5P4twJVJ8kr5Z0=
5168,5168,8,26,PC Bran Flakes,"C�r�ale, pr�te-�-manger, flocons de son, bon au possible, Choix du Pr�sident",2001-05-10,,,,https://www.shutterstock.com/image-photo/wholegrain-flakes-isolated-600nw-777400039.jpg
5175,5175,5,38,Turkey drumstick,"Dindon, jeune, pilon, viande seulement, cru",2001-05-14,1998-02-01,5716,Meleagris gallopavo,https://img.freepik.com/premium-photo/raw-turkey-thigh-fillet-with-spices-cooking-isolated-white-background-top-view_89816-53244.jpg
5176,5176,5,38,Turkey thigh,"Dindon, jeune, haut de cuisse, viande seulement, cru",2001-05-14,1998-02-01,5717,Meleagris gallopavo,https://media.istockphoto.com/id/178398615/photo/raw-turkey-drumsticks.jpg?s=612x612&w=0&k=20&c=c89Llbfg-DV3z9Z02CTZOGjeHWrFJJZ1xxvJACcgDJg=
5178,5178,5,38,Turkey leg,"Dindon, jeune, cuisse, viande seulement, cru",2001-05-14,1998-02-01,5187,Meleagris gallopavo,https://media.istockphoto.com/id/178398615/photo/raw-turkey-drumsticks.jpg?s=612x612&w=0&k=20&c=c89Llbfg-DV3z9Z02CTZOGjeHWrFJJZ1xxvJACcgDJg=
5179,5179,5,38,Turkey wing,"Dindon, jeune, aile, viande seulement, cru",2001-05-14,1998-02-01,5712,Meleagris gallopavo,https://www.damaco-group.com/sites/default/files/styles/product_teaser/public/images-src/products/2019-09/turkey_3-jointed-wing.jpg?itok=05CTEUYE
5203,5203,17,23,Veal blade steak,"Veau de grain, �paule, bifteck de palette, maigre et gras, cru",2001-06-11,2000-01-08,,,https://www.mrakovic.com/cdn/shop/files/253.png?v=1707504387
5228,5228,5,28,Goose liver,"Bernache du canada (outarde), autochtone, foie, cru",2001-06-27,2000-04-01,,Branta canadensis,https://t3.ftcdn.net/jpg/02/76/86/68/360_F_276866843_sjxtF5WB5S1FFMzM7NTSvHdLKdGmbCVJ.jpg
5254,5254,6,24,Cup noodles chicken flavour,"Soupe, NISSIN, CUP NOODLES, nouilles ramen, saveur de poulet, s�ches, eau ajout�e",2001-07-20,,,,https://img.freepik.com/premium-photo/raw-uncooked-instant-cup-noodle-open-cork-cup-top-view-isolated-white-background_342973-35.jpg
5282,5282,9,0,Abiyuch,"Abiyuch, cru",2002-08-30,,9427,Crateva religiosa,https://healthynutrition.me/files/06b84ead-8d53-43e3-a6f7-1ee811d259ca.jpg
5284,5284,11,0,Russet potato,"Pomme de terre, Russet, chair et pelure, crue",2002-09-10,,11353,Solanum tuberosum,https://media.istockphoto.com/id/522821599/photo/russet-potato.jpg?s=612x612&w=0&k=20&c=_otl860gzlmxgr8NPdIRZlb4jHxvpzMQwSNFftLp638=
5285,5285,11,0,White potato,"Pomme de terre, blanche, chair et pelure, crue",2002-09-11,,11354,Solanum tuberosum,https://media.istockphoto.com/id/479903950/photo/new-potato-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=Npy46xC15Vipx35PDek1Xh3gW3VsI8HWieHEES4HLNY=
5286,5286,11,0,Red potato,"Pomme de terre, rouge, chair et pelure, crue",2002-09-11,,11355,,https://media.istockphoto.com/id/849113552/photo/new-red-potato-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=gcQWFs780WyMZxcOZQ5omCw4dcnKY4GTlWu7T0BsbZA=
5347,5347,6,0,Ramen noodles,"Soupe, nouilles ramen, toutes saveurs, s�che",2004-03-09,2003-08-01,6583,,https://img.freepik.com/premium-photo/instant-noodles-white-background_55883-8941.jpg
5371,5371,6,30,Adobo fresco,"Sauce, adobo fresco",2004-03-09,2003-08-01,6979,,https://media.istockphoto.com/id/480105918/photo/chicken-and-pork-adobo-filipino-food.jpg?s=612x612&w=0&k=20&c=X71iXuT-hAsTWPz-7TbnauK7z4ovt2Z8r_GqCx_WpV8=
5373,5373,6,0,Bouillon cubes,"Soupe, bouillon ou consomm�, en cube ou en granules, faible en sodium, s�che",2004-03-09,2003-08-01,6981,,https://t4.ftcdn.net/jpg/04/81/31/59/360_F_481315964_c1pxQrIwBSHSQHky1nSMsSDVt2Yy4hn6.jpg
5389,5389,9,0,Blackberry juice,"M�re sauvage, jus, conserve",2004-03-09,2003-08-01,9043,,https://img.freepik.com/premium-photo/blackberry-juice-isolated-white-background-organic-healthy-concept_820340-33418.jpg
5394,5394,9,0,Pineapple juice,"Ananas, conserve, dans du jus, �goutt�s",2004-03-09,2003-08-01,9354,,https://media.istockphoto.com/id/1419572486/photo/pineapple-juice.jpg?s=612x612&w=0&k=20&c=9Y9rEw-iIABkfLs5xmpiDksEkBg-ZYNj2TBQtHHT0qY=
5400,5400,9,0,Tangerine juice,"Tangerine (mandarines), conserve, dans du sirop �pais, �goutt�e",2004-03-09,2003-08-01,9383,,https://img.freepik.com/premium-photo/tangerine-juice-glass-peeled-slices-tangerine-isolated-white-background_124717-820.jpg
5401,5401,9,0,Medjool,"Datte, vari�t� Medjool",2004-03-09,2003-08-01,9421,Phoenix dactylifera,https://media.istockphoto.com/id/185331042/photo/medjool-dates.jpg?s=612x612&w=0&k=20&c=LhQua199icrivfvtMWgNmK8_8s2G-aTtYdK0Imhx-wk=
5410,5410,11,0,Raab broccoli,"Rapini (brocoli raab), cru",2004-03-09,2003-08-01,11096,Brassica ruvo,https://www.shutterstock.com/image-photo/bunch-fresh-picked-broccolini-flowers-600nw-97649099.jpg
